,Airfield,Flight_ID,Sch_Departure,Act_Departure,Time_of_Day,Period_of_Week,Day_of_Week,Month,Season,Year,tot_pass,N,min,mean,median,max,mean_WTL,mean_City_Flag,mode_BFO_Dest_City,sum_city_mode,N_of_Dest_City,mode_BFO_Dest_Country_Code,sum_country_mode,N_of_Dest_Country,Delay_in_Seconds
3354,AUC,21448,2028/12/22 15:51,2028/12/22 16:25,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,12-Dec,4 - AUTUMN,2028,43,26,1,2.884615385,3,6,0,0,BORCWL,43,1,BOR,43,1,2040
3355,AUC,21449,2028/12/22 16:30,2028/12/22 17:26,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,12-Dec,4 - AUTUMN,2028,45,32,1,2.53125,2,4,0,0,BORQUE,45,1,BOR,45,1,3360
3356,AUC,21450,2028/12/22 17:09,2028/12/22 17:36,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,12-Dec,4 - AUTUMN,2028,45,42,1,3,3,7,0,0,VES033,45,1,VES,45,1,1620
3357,AUC,21451,2028/12/22 17:16,2028/12/22 17:58,4 - EVENING,1 - WEEKDAY,5 - FRI,12-Dec,4 - AUTUMN,2028,88,84,1,2.797619048,3,6,0,0,BORSAF,88,1,BOR,88,1,2520
3358,AUC,21452,2028/12/22 18:56,2028/12/22 21:33,4 - EVENING,1 - WEEKDAY,5 - FRI,12-Dec,4 - AUTUMN,2028,126,111,1,3.414414414,3,7,0,0,SCO032,126,1,SCO,126,1,9420
3359,AUC,21453,2028/12/22 19:21,2028/12/22 21:37,4 - EVENING,1 - WEEKDAY,5 - FRI,12-Dec,4 - AUTUMN,2028,126,67,2,3.880597015,4,8,0,0,SCO032,126,1,SCO,126,1,8160
3360,AUC,21454,2028/12/22 19:26,2028/12/22 21:48,4 - EVENING,1 - WEEKDAY,5 - FRI,12-Dec,4 - AUTUMN,2028,42,34,1,3.323529412,3,6,0,0,BORQUE,42,1,BOR,42,1,8520
3361,AUC,21455,2028/12/22 19:35,2028/12/22 20:15,4 - EVENING,1 - WEEKDAY,5 - FRI,12-Dec,4 - AUTUMN,2028,44,24,1,2.75,3,6,0,0,VES033,44,1,VES,44,1,2400
3362,AUC,21456,2028/12/22 19:36,2028/12/22 22:00,4 - EVENING,1 - WEEKDAY,5 - FRI,12-Dec,4 - AUTUMN,2028,128,97,1,3.164948454,3,7,0,0,BORSAF,128,1,BOR,128,1,8640
3363,AUC,21457,2028/12/22 20:08,2028/12/22 21:11,4 - EVENING,1 - WEEKDAY,5 - FRI,12-Dec,4 - AUTUMN,2028,44,18,1,2.611111111,2.5,4,0,0,BORQUE,44,1,BOR,44,1,3780
3364,AUC,21458,2028/12/22 21:24,2028/12/22 22:39,4 - EVENING,1 - WEEKDAY,5 - FRI,12-Dec,4 - AUTUMN,2028,25,6,1,3.5,3,7,0,0,BORQUE,25,1,BOR,25,1,4500
3365,AUC,21459,2028/12/23 8:06,2028/12/23 8:06,2 - MORNING,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,64,61,1,8.295081967,8,17,0,0,VES033,44,2,VES,44,2,0
3366,AUC,21460,2028/12/23 8:06,2028/12/23 8:46,2 - MORNING,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,22,22,3,9.772727273,11,15,0,0,BORQUE,22,1,BOR,22,1,2400
3367,AUC,21461,2028/12/23 8:33,2028/12/23 8:33,2 - MORNING,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,44,40,2,9.8,11,16,0,0,BORQUE,44,1,BOR,44,1,0
3368,AUC,21462,2028/12/23 8:46,2028/12/23 8:46,2 - MORNING,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,39,38,2,9.184210526,10.5,15,0,0,BORQUE,39,1,BOR,39,1,0
3369,AUC,21463,2028/12/23 9:06,2028/12/23 9:06,2 - MORNING,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,38,33,3,9.060606061,8,14,0,0,VES064,37,2,VES,37,2,0
3370,AUC,21464,2028/12/23 9:06,2028/12/23 10:01,2 - MORNING,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,26,25,4,9.92,11,14,0,0,BORQUE,26,1,BOR,26,1,3300
3371,AUC,21465,2028/12/23 9:26,2028/12/23 9:26,2 - MORNING,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,45,43,1,10.55813953,12,15,0,0,BORCWL,45,1,BOR,45,1,0
3372,AUC,21466,2028/12/23 11:06,2028/12/23 11:11,2 - MORNING,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,107,100,1,7.99,6.5,16,0,0,BORSAF,107,1,BOR,107,1,300
3373,AUC,21467,2028/12/23 11:16,2028/12/23 11:16,2 - MORNING,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,43,43,1,6.976744186,7,15,0,0,BORCWL,43,1,BOR,43,1,0
3374,AUC,21468,2028/12/23 13:01,2028/12/23 13:01,3 - AFTERNOON,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,49,48,1,3.208333333,3,8,0,0,VES033,49,1,VES,49,1,0
3375,AUC,21469,2028/12/23 13:41,2028/12/23 13:41,3 - AFTERNOON,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,42,38,1,3.605263158,3,8,0,0,VES064,42,1,VES,42,1,0
3376,AUC,21470,2028/12/23 15:36,2028/12/23 15:46,3 - AFTERNOON,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,36,32,1,3.03125,2.5,12,0,0,BORQUE,36,1,BOR,36,1,600
3377,AUC,21471,2028/12/23 15:51,2028/12/23 17:18,3 - AFTERNOON,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,46,45,1,5.822222222,3,17,0,0,BORCWL,46,1,BOR,46,1,5220
3378,AUC,21472,2028/12/23 16:29,2028/12/23 17:10,3 - AFTERNOON,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,37,32,1,6.21875,5,18,0,0,BORQUE,35,2,BOR,35,2,2460
3379,AUC,21473,2028/12/23 17:02,2028/12/23 17:50,4 - EVENING,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,49,43,2,6.837209302,6,15,0,0,VES033,49,1,VES,49,1,2880
3380,AUC,21474,2028/12/23 17:16,2028/12/23 17:55,4 - EVENING,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,90,89,2,6.539325843,5,16,0,0,BORSAF,90,1,BOR,90,1,2340
3381,AUC,21475,2028/12/23 18:41,2028/12/23 20:41,4 - EVENING,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,135,40,3,7.225,7,12,0,0,SCO032,135,1,SCO,135,1,7200
3382,AUC,21476,2028/12/23 18:51,2028/12/23 19:16,4 - EVENING,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,12,1,3,3,3,3,0,0,NEN003,12,1,NEN,12,1,1500
3383,AUC,21477,2028/12/23 19:26,2028/12/23 20:45,4 - EVENING,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,31,18,3,5.777777778,4,19,0,0,BORQUE,31,1,BOR,31,1,4740
3384,AUC,21478,2028/12/23 19:41,2028/12/23 20:05,4 - EVENING,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,119,48,2,7.979166667,6,19,0,0,SCO032,119,1,SCO,119,1,1440
3385,AUC,21479,2028/12/23 19:46,2028/12/23 22:36,4 - EVENING,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,104,49,1,6.959183673,5,19,0,0,BORSAF,104,1,BOR,104,1,10200
3386,AUC,21480,2028/12/23 19:56,2028/12/23 21:29,4 - EVENING,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,40,2,2,9.5,9.5,17,0,0,BORCWL,40,1,BOR,40,1,5580
3387,AUC,21481,2028/12/23 20:06,2028/12/23 20:56,4 - EVENING,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,40,11,3,6.181818182,5,13,0,0,VES064,40,1,VES,40,1,3000
3388,AUC,21482,2028/12/23 20:08,2028/12/23 20:08,4 - EVENING,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,47,6,3,7,5.5,14,0,0,BORQUE,47,1,BOR,47,1,0
3389,AUC,21483,2028/12/23 20:46,2028/12/23 20:46,4 - EVENING,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,30,8,1,8.25,5.5,19,0,0,BORQUE,30,1,BOR,30,1,0
3390,AUC,21484,2028/12/23 21:24,2028/12/23 21:24,4 - EVENING,2 - WEEKEND,6 - SAT,12-Dec,4 - AUTUMN,2028,39,2,2,2.5,2.5,3,0,0,BORQUE,39,1,BOR,39,1,0
3391,AUC,21485,2028/12/24 8:06,2028/12/24 8:06,2 - MORNING,2 - WEEKEND,7 - SUN,12-Dec,4 - AUTUMN,2028,33,30,3,5.533333333,5.5,10,0,0,BORQUE,33,1,BOR,33,1,0
3392,AUC,21486,2028/12/24 8:11,2028/12/24 8:11,2 - MORNING,2 - WEEKEND,7 - SUN,12-Dec,4 - AUTUMN,2028,42,41,3,6.073170732,6,10,0,0,VES033,42,1,VES,42,1,0
3393,AUC,21487,2028/12/24 8:40,2028/12/24 8:40,2 - MORNING,2 - WEEKEND,7 - SUN,12-Dec,4 - AUTUMN,2028,34,34,3,5.470588235,5.5,9,0,0,BORQUE,34,1,BOR,34,1,0
3394,AUC,21488,2028/12/24 8:46,2028/12/24 20:46,4 - EVENING,2 - WEEKEND,7 - SUN,12-Dec,4 - AUTUMN,2028,40,36,2,4.722222222,4.5,10,0,0,BORQUE,40,1,BOR,40,1,43200
3395,AUC,21489,2028/12/24 9:06,2028/12/24 9:06,2 - MORNING,2 - WEEKEND,7 - SUN,12-Dec,4 - AUTUMN,2028,35,34,2,5.970588235,5,12,0,0,VES064,35,1,VES,35,1,0
3396,AUC,21490,2028/12/24 9:26,2028/12/24 9:26,2 - MORNING,2 - WEEKEND,7 - SUN,12-Dec,4 - AUTUMN,2028,48,45,2,5.444444444,5,12,0,0,BORCWL,48,1,BOR,48,1,0
3397,AUC,21491,2028/12/24 11:16,2028/12/24 11:16,2 - MORNING,2 - WEEKEND,7 - SUN,12-Dec,4 - AUTUMN,2028,40,17,1,2.294117647,2,4,0,0,BORCWL,40,1,BOR,40,1,0
3398,AUC,21492,2028/12/24 13:01,2028/12/24 13:01,3 - AFTERNOON,2 - WEEKEND,7 - SUN,12-Dec,4 - AUTUMN,2028,50,42,1,4.238095238,4,10,0,0,VES033,50,1,VES,50,1,0
3399,AUC,21493,2028/12/24 13:41,2028/12/24 13:41,3 - AFTERNOON,2 - WEEKEND,7 - SUN,12-Dec,4 - AUTUMN,2028,43,35,1,4.028571429,4,7,0,0,VES064,43,1,VES,43,1,0
3400,AUC,21494,2028/12/24 14:06,2028/12/24 14:25,3 - AFTERNOON,2 - WEEKEND,7 - SUN,12-Dec,4 - AUTUMN,2028,1,0,NA,NA,NA,NA,0,0,BOR030,1,1,BOR,1,1,1140
3401,AUC,21495,2028/12/24 14:38,2028/12/24 14:38,3 - AFTERNOON,2 - WEEKEND,7 - SUN,12-Dec,4 - AUTUMN,2028,32,21,1,3.476190476,3,7,0,0,BORQUE,32,1,BOR,32,1,0
3402,AUC,21496,2028/12/24 15:36,2028/12/24 15:36,3 - AFTERNOON,2 - WEEKEND,7 - SUN,12-Dec,4 - AUTUMN,2028,44,41,1,2.902439024,3,5,0,0,BORQUE,44,1,BOR,44,1,0
3403,AUC,21497,2028/12/24 15:51,2028/12/24 16:19,3 - AFTERNOON,2 - WEEKEND,7 - SUN,12-Dec,4 - AUTUMN,2028,27,26,1,2.846153846,3,5,0,0,BORCWL,27,1,BOR,27,1,1680
3404,AUC,21498,2028/12/24 16:25,2028/12/24 16:25,3 - AFTERNOON,2 - WEEKEND,7 - SUN,12-Dec,4 - AUTUMN,2028,38,37,1,2.945945946,3,6,0,0,BORQUE,38,1,BOR,38,1,0
3405,AUC,21499,2028/12/24 17:02,2028/12/24 17:02,3 - AFTERNOON,2 - WEEKEND,7 - SUN,12-Dec,4 - AUTUMN,2028,44,40,1,3.9,3.5,9,0,0,VES033,44,1,VES,44,1,0
3406,AUC,21500,2028/12/24 17:16,2028/12/24 17:34,3 - AFTERNOON,2 - WEEKEND,7 - SUN,12-Dec,4 - AUTUMN,2028,90,80,2,3.3875,3,8,0,0,BORSAF,90,1,BOR,90,1,1080
3407,AUC,21501,2028/12/24 18:51,2028/12/24 18:48,4 - EVENING,2 - WEEKEND,7 - SUN,12-Dec,4 - AUTUMN,2028,2,2,4,4,4,4,0,0,NEN003,2,1,NEN,2,1,-180
3408,AUC,21502,2028/12/24 18:56,2028/12/24 19:13,4 - EVENING,2 - WEEKEND,7 - SUN,12-Dec,4 - AUTUMN,2028,106,57,2,4.01754386,4,7,0,0,SCO032,106,1,SCO,106,1,1020
3409,AUC,21503,2028/12/24 19:56,2028/12/24 19:58,4 - EVENING,2 - WEEKEND,7 - SUN,12-Dec,4 - AUTUMN,2028,14,12,1,1.583333333,1.5,3,0,0,BORCWL,14,1,BOR,14,1,120
3410,AUC,21504,2028/12/25 8:06,2028/12/25 8:06,2 - MORNING,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,8,7,2,3,3,4,0,0,BORQUE,8,1,BOR,8,1,0
3411,AUC,21505,2028/12/25 8:40,2028/12/25 8:40,2 - MORNING,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,36,36,1,4.888888889,4,16,0,0,BORQUE,36,1,BOR,36,1,0
3412,AUC,21506,2028/12/25 8:46,2028/12/25 8:46,2 - MORNING,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,39,37,1,6.567567568,7,15,0,0,BORQUE,39,1,BOR,39,1,0
3413,AUC,21507,2028/12/25 9:06,2028/12/25 9:06,2 - MORNING,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,42,39,1,7.025641026,5,18,0,0,VES064,42,1,VES,42,1,0
3414,AUC,21508,2028/12/25 9:26,2028/12/25 9:26,2 - MORNING,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,43,42,1,5.833333333,5,18,0,0,BORCWL,43,1,BOR,43,1,0
3415,AUC,21509,2028/12/25 11:16,2028/12/25 11:16,2 - MORNING,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,36,33,1,3.545454545,4,7,0,0,BORCWL,36,1,BOR,36,1,0
3416,AUC,21510,2028/12/25 13:01,2028/12/25 13:01,3 - AFTERNOON,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,42,39,1,3.461538462,3,7,0,0,VES033,42,1,VES,42,1,0
3417,AUC,21511,2028/12/25 13:41,2028/12/25 13:41,3 - AFTERNOON,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,41,39,1,2.794871795,3,5,0,0,VES064,41,1,VES,41,1,0
3418,AUC,21512,2028/12/25 15:36,2028/12/25 15:36,3 - AFTERNOON,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,40,39,1,2.923076923,3,5,0,0,BORQUE,40,1,BOR,40,1,0
3419,AUC,21513,2028/12/25 15:51,2028/12/25 16:05,3 - AFTERNOON,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,29,26,1,2.653846154,3,4,0,0,BORCWL,29,1,BOR,29,1,840
3420,AUC,21514,2028/12/25 16:25,2028/12/25 16:25,3 - AFTERNOON,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,44,42,1,3.404761905,3,7,0,0,BORQUE,44,1,BOR,44,1,0
3421,AUC,21515,2028/12/25 17:02,2028/12/25 17:05,3 - AFTERNOON,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,46,43,1,3.11627907,3,8,0,0,VES033,46,1,VES,46,1,180
3422,AUC,21516,2028/12/25 17:16,2028/12/25 18:17,4 - EVENING,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,87,86,1,3.244186047,3,8,0,0,BORSAF,87,1,BOR,87,1,3660
3423,AUC,21517,2028/12/25 18:36,2028/12/25 18:36,4 - EVENING,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,30,22,1,3.454545455,3.5,6,0,0,BORCWL,30,1,BOR,30,1,0
3424,AUC,21518,2028/12/25 18:51,2028/12/25 18:45,4 - EVENING,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,6,5,1,2.8,3,4,0,0,NEN003,6,1,NEN,6,1,-360
3425,AUC,21519,2028/12/25 19:06,2028/12/25 19:08,4 - EVENING,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,119,115,1,2.565217391,2,6,0,0,BORSAF,119,1,BOR,119,1,120
3426,AUC,21520,2028/12/25 19:42,2028/12/25 19:42,4 - EVENING,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,49,48,1,2.791666667,3,6,0,0,VES033,49,1,VES,49,1,0
3427,AUC,21521,2028/12/26 8:06,2028/12/26 11:51,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,17,10,2,10.2,4,27,0,0,BORQUE,17,1,BOR,17,1,13500
3428,AUC,21522,2028/12/26 8:11,2028/12/26 8:11,2 - MORNING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,49,44,1,3.136363636,3,21,0,0,VES033,49,1,VES,49,1,0
3429,AUC,21523,2028/12/26 8:36,2028/12/26 8:36,2 - MORNING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,2,2,2,2.5,2.5,3,0,0,BORCWL,2,1,BOR,2,1,0
3430,AUC,21524,2028/12/26 8:36,2028/12/26 9:11,2 - MORNING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,31,29,2,5.724137931,4,25,0,0,BORCWL,31,1,BOR,31,1,2100
3431,AUC,21525,2028/12/26 8:40,2028/12/26 8:40,2 - MORNING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,44,36,1,6.222222222,3,24,0,0,BORQUE,44,1,BOR,44,1,0
3432,AUC,21526,2028/12/26 8:46,2028/12/26 8:46,2 - MORNING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,31,30,2,4.833333333,3,20,0,0,BORQUE,31,1,BOR,31,1,0
3433,AUC,21527,2028/12/26 9:06,2028/12/26 9:06,2 - MORNING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,35,31,2,8.741935484,4,27,0,0,VES064,35,1,VES,35,1,0
3434,AUC,21528,2028/12/26 9:06,2028/12/26 9:44,2 - MORNING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,40,30,4,12.6,10,29,0,0,BORQUE,40,1,BOR,40,1,2280
3435,AUC,21529,2028/12/26 9:26,2028/12/26 9:26,2 - MORNING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,41,36,2,13.72222222,13,29,0,0,BORCWL,41,1,BOR,41,1,0
3436,AUC,21530,2028/12/26 10:16,2028/12/26 10:46,2 - MORNING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,12,11,2,5.909090909,3,13,0,0,NEN003,12,1,NEN,12,1,1800
3437,AUC,21531,2028/12/26 11:16,2028/12/26 11:16,2 - MORNING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,42,40,1,2.45,2,5,0,0,BORCWL,42,1,BOR,42,1,0
3438,AUC,21532,2028/12/26 13:01,2028/12/26 13:01,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,46,46,1,2.913043478,3,6,0,0,VES033,46,1,VES,46,1,0
3439,AUC,21533,2028/12/26 13:41,2028/12/26 13:41,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,38,35,1,2.942857143,3,5,0,0,VES064,38,1,VES,38,1,0
3440,AUC,21534,2028/12/26 14:31,2028/12/26 14:31,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,2,0,NA,NA,NA,NA,0,0,BOR030,2,1,BOR,2,1,0
3441,AUC,21535,2028/12/26 15:36,2028/12/26 20:51,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,22,22,2,3.545454545,3,8,0,0,BORQUE,22,1,BOR,22,1,18900
3442,AUC,21536,2028/12/26 15:51,2028/12/26 16:36,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,47,47,1,2.787234043,3,5,0,0,BORCWL,47,1,BOR,47,1,2700
3443,AUC,21537,2028/12/26 16:25,2028/12/26 17:37,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,47,41,1,3.048780488,3,13,0,0,BORQUE,47,1,BOR,47,1,4320
3444,AUC,21538,2028/12/26 17:02,2028/12/26 17:28,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,49,43,1,3.674418605,3,9,0,0,VES033,49,1,VES,49,1,1560
3445,AUC,21539,2028/12/26 17:16,2028/12/26 17:56,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,79,56,1,3.339285714,3,8,0,0,BORSAF,79,1,BOR,79,1,2400
3446,AUC,21540,2028/12/26 18:36,2028/12/26 20:03,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,38,33,1,3.666666667,3,8,0,0,BORCWL,38,1,BOR,38,1,5220
3447,AUC,21541,2028/12/26 18:51,2028/12/26 18:50,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,1,0,NA,NA,NA,NA,0,0,NEN003,1,1,NEN,1,1,-60
3448,AUC,21542,2028/12/26 18:51,2028/12/26 19:01,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,10,6,1,4,4,8,0,0,NEN003,10,1,NEN,10,1,600
3449,AUC,21543,2028/12/26 18:56,2028/12/26 18:56,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,119,99,1,3.404040404,3,10,0,0,SCO032,119,1,SCO,119,1,0
3450,AUC,21544,2028/12/26 19:26,2028/12/26 19:42,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,31,20,1,3.95,4,9,0,0,BORQUE,31,1,BOR,31,1,960
3451,AUC,21545,2028/12/26 19:42,2028/12/26 20:42,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,45,32,1,3.875,4,8,0,0,VES033,45,1,VES,45,1,3600
3452,AUC,21546,2028/12/26 19:56,2028/12/26 22:20,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,45,29,1,4.413793103,5,8,0,0,BORCWL,45,1,BOR,45,1,8640
3453,AUC,21547,2028/12/26 20:06,2028/12/26 21:36,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,6,3,6,7,7,8,0,0,VES064,6,1,VES,6,1,5400
3454,AUC,21548,2028/12/26 20:08,2028/12/26 22:28,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,44,33,2,5.454545455,7,9,0,0,BORQUE,44,1,BOR,44,1,8400
3455,AUC,21549,2028/12/26 20:46,2028/12/26 21:06,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,35,23,1,3.434782609,3,7,0,0,BORQUE,35,1,BOR,35,1,1200
3456,AUC,21550,2028/12/26 21:25,2028/12/26 21:25,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,40,40,1,2.925,3,6,0,0,BORQUE,40,1,BOR,40,1,0
3457,AUC,21551,2028/12/27 8:06,2028/12/27 8:06,2 - MORNING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,45,43,2,8.906976744,7,17,0,0,BORQUE,45,1,BOR,45,1,0
3458,AUC,21552,2028/12/27 8:11,2028/12/27 8:11,2 - MORNING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,44,42,2,8.571428571,8,15,0,0,VES033,44,1,VES,44,1,0
3459,AUC,21553,2028/12/27 8:36,2028/12/27 11:06,2 - MORNING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,46,41,1,7.12195122,6,16,0,0,BORCWL,46,1,BOR,46,1,9000
3460,AUC,21554,2028/12/27 8:40,2028/12/27 8:40,2 - MORNING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,46,40,3,6.775,6,15,0,0,BORQUE,46,1,BOR,46,1,0
3461,AUC,21555,2028/12/27 8:46,2028/12/27 8:46,2 - MORNING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,35,32,1,5.09375,5,10,0,0,BORQUE,35,1,BOR,35,1,0
3462,AUC,21556,2028/12/27 9:06,2028/12/27 11:06,2 - MORNING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,92,83,1,5.710843373,5,13,0,0,VES064,50,2,VES,50,2,7200
3463,AUC,21557,2028/12/27 9:06,2028/12/27 12:51,3 - AFTERNOON,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,21,19,2,6.894736842,5,21,0,0,VES033,21,1,VES,21,1,13500
3464,AUC,21558,2028/12/27 11:06,2028/12/27 11:14,2 - MORNING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,102,91,1,5.769230769,4,24,0,0,BORSAF,102,1,BOR,102,1,480
3465,AUC,21559,2028/12/27 11:16,2028/12/27 11:16,2 - MORNING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,40,34,1,6.088235294,4,22,0,0,BORCWL,40,1,BOR,40,1,0
3466,AUC,21560,2028/12/27 12:36,2028/12/27 12:36,3 - AFTERNOON,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,159,0,NA,NA,NA,NA,0,0,SCO032,159,1,SCO,159,1,0
3467,AUC,21561,2028/12/27 13:01,2028/12/27 13:26,3 - AFTERNOON,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,44,37,1,6.72972973,4,25,0,0,VES033,44,1,VES,44,1,1500
3468,AUC,21562,2028/12/27 13:41,2028/12/27 14:36,3 - AFTERNOON,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,7,5,2,3.6,4,6,0,0,VES064,7,1,VES,7,1,3300
3469,AUC,21563,2028/12/27 15:36,2028/12/27 16:36,3 - AFTERNOON,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,36,30,1,3.033333333,3,8,0,0,BORQUE,36,1,BOR,36,1,3600
3470,AUC,21564,2028/12/27 15:51,2028/12/27 15:51,3 - AFTERNOON,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,15,11,1,3.454545455,4,6,0,0,BORCWL,15,1,BOR,15,1,0
3471,AUC,21565,2028/12/27 16:25,2028/12/27 18:11,4 - EVENING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,47,35,1,3.685714286,3,10,0,0,BORQUE,47,1,BOR,47,1,6360
